id,object,result_position,cid,internal_review_id,is_user_local_guide,lang,origin,place_id,place_name,published_at,published_at_datetime,pictures,place_average_score,review_link,response_from_owner,score,Review,total_likes,total_reviews,user_name,user_link,user_internal_id,user_reviews_count,user_image_url,visited_in,zero_x,collected_at,input_url,input_sort_by,input_language
7955191,result,123,17596195159937544279,ChdDSUhNMG9nS0VJQ0FnSUNjM2NuY3pBRRAB,t,,Google,ChIJrz5239fRdDERV3CG8kQ-MvQ,Eastern International University,4 years ago,2020-03-23 10:12:07.916912+00,"https://lh5.googleusercontent.com/p/AF1QipMlNzcbc1R21q3jDeZrdDPB2r9HjIk3XHyXAim3, https://lh5.googleusercontent.com/p/AF1QipP12ggM0T3oyuBxzGCDscYr4hQWBiEaQJ8K0BFX",4.5,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNjM2NuY3pBRRAB!2m1!1s0x0:0xf4323e44f2867057!3m1!1s2@1:CIHM0ogKEICAgICc3cnczAE%7CCgwI95bi8wUQgO-btQM%7C?hl=en,,5,,0,296,Kiều Nguyễn,https://www.google.com/maps/contrib/112619710122586165098?hl=en,112619710122586165098,165,https://lh3.googleusercontent.com/a-/ALV-UjUxmNkb5TBnWZmuamc1cM0p8pb6BDFFpdltWgA2c-Eu7ku0urkjhQ=s120-c-rp-mo-ba5-br100,,0x0:0xf4323e44f2867057,2024-04-26 01:08:32.418057+00,"https://www.google.com/maps/place/%C4%90%E1%BA%A1i+h%E1%BB%8Dc+Qu%E1%BB%91c+t%E1%BA%BF+Mi%E1%BB%81n+%C4%90%C3%B4ng/@11.0530174,106.663594,17z/data=!3m1!4b1!4m6!3m5!1s0x3174d1d7df763eaf:0xf4323e44f2867057!8m2!3d11.0530121!4d106.6661689!16s%2Fg%2F1yw9kvsdy?entry=ttu",most_relevant,English (United States)
7955192,result,124,17596195159937544279,ChZDSUhNMG9nS0VJQ0FnSUNJd3BpalRREAE,t,vi,Google,ChIJrz5239fRdDERV3CG8kQ-MvQ,Eastern International University,5 years ago,2018-11-03 07:58:44.930149+00,,4.5,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNJd3BpalRREAE!2m1!1s0x0:0xf4323e44f2867057!3m1!1s2@1:CIHM0ogKEICAgICIwpijTQ%7CCgwItKr13gUQ0-vDuwM%7C?hl=en,,5,Great,1,296,yen vu,https://www.google.com/maps/contrib/112562861881037289528?hl=en,112562861881037289528,4,https://lh3.googleusercontent.com/a/ACg8ocIl0mcMC_9oUdxi6AdP0FHCJde42OB0a86DDpI9m27tDGODmw=s120-c-rp-mo-ba2-br100,,0x0:0xf4323e44f2867057,2024-04-26 01:08:32.70244+00,"https://www.google.com/maps/place/%C4%90%E1%BA%A1i+h%E1%BB%8Dc+Qu%E1%BB%91c+t%E1%BA%BF+Mi%E1%BB%81n+%C4%90%C3%B4ng/@11.0530174,106.663594,17z/data=!3m1!4b1!4m6!3m5!1s0x3174d1d7df763eaf:0xf4323e44f2867057!8m2!3d11.0530121!4d106.6661689!16s%2Fg%2F1yw9kvsdy?entry=ttu",most_relevant,English (United States)
7955193,result,125,17596195159937544279,ChdDSUhNMG9nS0VJQ0FnSURRdHNETzdRRRAB,t,vi,Google,ChIJrz5239fRdDERV3CG8kQ-MvQ,Eastern International University,11 years ago,2012-10-26 14:36:31.420773+00,,4.5,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURRdHNETzdRRRAB!2m1!1s0x0:0xf4323e44f2867057!3m1!1s2@1:CIHM0ogKEICAgIDQtsDO7QE%7CCgsIicCqhAUQkIqzPA%7C?hl=en,,5,Nhac Dai Hoc School is very beautiful,0,296,Ngo Duc Tho,https://www.google.com/maps/contrib/117212622602745022760?hl=en,117212622602745022760,12,https://lh3.googleusercontent.com/a/ACg8ocIDqtZq-1kG06_iZ4lIHUnAzCTBHN_JnsKktDdJSSLScezC_FVj=s120-c-rp-mo-ba4-br100,,0x0:0xf4323e44f2867057,2024-04-26 01:08:33.063461+00,"https://www.google.com/maps/place/%C4%90%E1%BA%A1i+h%E1%BB%8Dc+Qu%E1%BB%91c+t%E1%BA%BF+Mi%E1%BB%81n+%C4%90%C3%B4ng/@11.0530174,106.663594,17z/data=!3m1!4b1!4m6!3m5!1s0x3174d1d7df763eaf:0xf4323e44f2867057!8m2!3d11.0530121!4d106.6661689!16s%2Fg%2F1yw9kvsdy?entry=ttu",most_relevant,English (United States)
7955194,result,126,17596195159937544279,ChdDSUhNMG9nS0VJQ0FnSURncDcyZjJ3RRAB,t,vi,Google,ChIJrz5239fRdDERV3CG8kQ-MvQ,Eastern International University,7 years ago,2016-09-06 06:34:14.276+00,,4.5,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURncDcyZjJ3RRAB!2m1!1s0x0:0xf4323e44f2867057!3m1!1s2@1:CIHM0ogKEICAgIDgp72f2wE%7CCgsI7sa5vgUQgLW3SQ%7C?hl=en,,3,Tall and fierce,0,296,Triệu Huỳnh,https://www.google.com/maps/contrib/111906534561773262463?hl=en,111906534561773262463,147,https://lh3.googleusercontent.com/a-/ALV-UjVu4ljbqCvhBee9-3wn4uno3HEucWW0RRAtBzyQGkzV8tF1_0Q=s120-c-rp-mo-ba4-br100,,0x0:0xf4323e44f2867057,2024-04-26 01:08:33.40458+00,"https://www.google.com/maps/place/%C4%90%E1%BA%A1i+h%E1%BB%8Dc+Qu%E1%BB%91c+t%E1%BA%BF+Mi%E1%BB%81n+%C4%90%C3%B4ng/@11.0530174,106.663594,17z/data=!3m1!4b1!4m6!3m5!1s0x3174d1d7df763eaf:0xf4323e44f2867057!8m2!3d11.0530121!4d106.6661689!16s%2Fg%2F1yw9kvsdy?entry=ttu",most_relevant,English (United States)
7955195,result,127,17596195159937544279,ChZDSUhNMG9nS0VJQ0FnSUNRejZTZ0h3EAE,t,vi,Google,ChIJrz5239fRdDERV3CG8kQ-MvQ,Eastern International University,8 years ago,2016-04-15 07:20:22.382+00,,4.5,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNRejZTZ0h3EAE!2m1!1s0x0:0xf4323e44f2867057!3m1!1s2@1:CIHM0ogKEICAgICQz6SgHw%7CCgwItqzCuAUQgLeTtgE%7C?hl=en,,4,so beautiful,1,296,Hậu Nguyễn Phước,https://www.google.com/maps/contrib/103156422057114952750?hl=en,103156422057114952750,116,https://lh3.googleusercontent.com/a-/ALV-UjVoec3UHGzlStCvXE8lfC2cBI_FOVaLs_BWwGvkKn9Tc0snWwztRA=s120-c-rp-mo-ba4-br100,,0x0:0xf4323e44f2867057,2024-04-26 01:08:33.698078+00,"https://www.google.com/maps/place/%C4%90%E1%BA%A1i+h%E1%BB%8Dc+Qu%E1%BB%91c+t%E1%BA%BF+Mi%E1%BB%81n+%C4%90%C3%B4ng/@11.0530174,106.663594,17z/data=!3m1!4b1!4m6!3m5!1s0x3174d1d7df763eaf:0xf4323e44f2867057!8m2!3d11.0530121!4d106.6661689!16s%2Fg%2F1yw9kvsdy?entry=ttu",most_relevant,English (United States)
7955196,result,128,17596195159937544279,ChdDSUhNMG9nS0VJQ0FnSUNDM3Nib3FnRRAB,t,,Google,ChIJrz5239fRdDERV3CG8kQ-MvQ,Eastern International University,3 years ago,2020-08-24 02:38:26.124389+00,"https://lh5.googleusercontent.com/p/AF1QipMcOjvHgT48zRS9FokqH9b1j-vY5z90KumUG08H, https://lh5.googleusercontent.com/p/AF1QipNUOyCNrb1EOwM5Q-NXE91jMJMkd-Bbr3TJzdqI",4.5,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNDM3Nib3FnRRAB!2m1!1s0x0:0xf4323e44f2867057!3m1!1s2@1:CIHM0ogKEICAgICC3sboqgE%7CCgsIotCM-gUQiI2oOw%7C?hl=en,,5,,0,296,Lich Le Tan,https://www.google.com/maps/contrib/107075507189929508819?hl=en,107075507189929508819,31,https://lh3.googleusercontent.com/a-/ALV-UjXWzVWU6G9z8W6qy36Hg-BuJ0Un0Ef1VtwqNoRRODy2YKZtdhpKcw=s120-c-rp-mo-ba4-br100,,0x0:0xf4323e44f2867057,2024-04-26 01:08:33.974645+00,"https://www.google.com/maps/place/%C4%90%E1%BA%A1i+h%E1%BB%8Dc+Qu%E1%BB%91c+t%E1%BA%BF+Mi%E1%BB%81n+%C4%90%C3%B4ng/@11.0530174,106.663594,17z/data=!3m1!4b1!4m6!3m5!1s0x3174d1d7df763eaf:0xf4323e44f2867057!8m2!3d11.0530121!4d106.6661689!16s%2Fg%2F1yw9kvsdy?entry=ttu",most_relevant,English (United States)
7955197,result,129,17596195159937544279,ChdDSUhNMG9nS0VJQ0FnSURnM01PVG9RRRAB,t,vi,Google,ChIJrz5239fRdDERV3CG8kQ-MvQ,Eastern International University,7 years ago,2016-09-27 20:07:39.847+00,,4.5,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURnM01PVG9RRRAB!2m1!1s0x0:0xf4323e44f2867057!3m1!1s2@1:CIHM0ogKEICAgIDg3MOToQE%7CCgwIi6OrvwUQwOPwkwM%7C?hl=en,,3,delusional student :)),0,296,Tuấn Đạt Trần,https://www.google.com/maps/contrib/116706494511623309675?hl=en,116706494511623309675,87,https://lh3.googleusercontent.com/a-/ALV-UjXzvhN5MEtRc9aMaJaLz2A5KdogKuaBPjDDYMxiJOvfvcfZFq8=s120-c-rp-mo-ba4-br100,,0x0:0xf4323e44f2867057,2024-04-26 01:08:34.231216+00,"https://www.google.com/maps/place/%C4%90%E1%BA%A1i+h%E1%BB%8Dc+Qu%E1%BB%91c+t%E1%BA%BF+Mi%E1%BB%81n+%C4%90%C3%B4ng/@11.0530174,106.663594,17z/data=!3m1!4b1!4m6!3m5!1s0x3174d1d7df763eaf:0xf4323e44f2867057!8m2!3d11.0530121!4d106.6661689!16s%2Fg%2F1yw9kvsdy?entry=ttu",most_relevant,English (United States)
7955198,result,130,17596195159937544279,ChZDSUhNMG9nS0VJQ0FnSUNnNnZDd1VnEAE,f,vi,Google,ChIJrz5239fRdDERV3CG8kQ-MvQ,Eastern International University,6 years ago,2017-10-16 08:22:08.075+00,,4.5,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNnNnZDd1VnEAE!2m1!1s0x0:0xf4323e44f2867057!3m1!1s2@1:CIHM0ogKEICAgICg6vCwUg%7CCgwIw9iRzwUQwKbbiwE%7C?hl=en,,5,Haven't studied yet. I don't know which one,0,296,Quyen Do,https://www.google.com/maps/contrib/113153391049586020304?hl=en,113153391049586020304,3,https://lh3.googleusercontent.com/a/ACg8ocJof2s1MEyYOsyqukuwYKyy2YP_hWxZ9s3Ayaby-pn8BrEhmQ=s120-c-rp-mo-br100,,0x0:0xf4323e44f2867057,2024-04-26 01:08:34.504306+00,"https://www.google.com/maps/place/%C4%90%E1%BA%A1i+h%E1%BB%8Dc+Qu%E1%BB%91c+t%E1%BA%BF+Mi%E1%BB%81n+%C4%90%C3%B4ng/@11.0530174,106.663594,17z/data=!3m1!4b1!4m6!3m5!1s0x3174d1d7df763eaf:0xf4323e44f2867057!8m2!3d11.0530121!4d106.6661689!16s%2Fg%2F1yw9kvsdy?entry=ttu",most_relevant,English (United States)
7955199,result,131,17596195159937544279,ChdDSUhNMG9nS0VJQ0FnSURNcU02NmtnRRAB,f,vi,Google,ChIJrz5239fRdDERV3CG8kQ-MvQ,,4 years ago,2019-12-15 03:05:55.840185+00,,4.5,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURNcU02NmtnRRAB!2m1!1s0x0:0xf4323e44f2867057!3m1!1s2@1:CIHM0ogKEICAgIDMqM66kgE%7CCgwIusrF8QUQ-JGL7QI%7C?hl=en,,5,"The future is great,",0,296,Liêm Nguyễn,https://www.google.com/maps/contrib/109218741927121060149?hl=en,109218741927121060149,1,https://lh3.googleusercontent.com/a/ACg8ocJ6762-mYIVKAZilKYmVVeLCAOeisWhwRVS5JBPbSAFuYVEJA=s120-c-rp-mo-br100,,0x0:0xf4323e44f2867057,2024-04-26 01:08:35.204422+00,"https://www.google.com/maps/place/%C4%90%E1%BA%A1i+h%E1%BB%8Dc+Qu%E1%BB%91c+t%E1%BA%BF+Mi%E1%BB%81n+%C4%90%C3%B4ng/@11.0530174,106.663594,17z/data=!3m1!4b1!4m6!3m5!1s0x3174d1d7df763eaf:0xf4323e44f2867057!8m2!3d11.0530121!4d106.6661689!16s%2Fg%2F1yw9kvsdy?entry=ttu",most_relevant,English (United States)
7955200,result,132,17596195159937544279,ChdDSUhNMG9nS0VJQ0FnSUN3bGJLNnpRRRAB,f,vi,Google,ChIJrz5239fRdDERV3CG8kQ-MvQ,,7 years ago,2016-09-09 11:36:44.22+00,,4.5,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUN3bGJLNnpRRRAB!2m1!1s0x0:0xf4323e44f2867057!3m1!1s2@1:CIHM0ogKEICAgICwlbK6zQE%7CCgwI3L3KvgUQgMya1QM%7C?hl=en,,5,Standard school. Good school 😁,0,296,Tuấn Nguyễn,https://www.google.com/maps/contrib/112900220172741772936?hl=en,112900220172741772936,335,https://lh3.googleusercontent.com/a-/ALV-UjXPPndpuoLKsc8qH_PMnwyZNfqFEnxtrLtfAXYpHKHqWg_TwuPFkg=s120-c-rp-mo-br100,,0x0:0xf4323e44f2867057,2024-04-26 01:08:35.475665+00,"https://www.google.com/maps/place/%C4%90%E1%BA%A1i+h%E1%BB%8Dc+Qu%E1%BB%91c+t%E1%BA%BF+Mi%E1%BB%81n+%C4%90%C3%B4ng/@11.0530174,106.663594,17z/data=!3m1!4b1!4m6!3m5!1s0x3174d1d7df763eaf:0xf4323e44f2867057!8m2!3d11.0530121!4d106.6661689!16s%2Fg%2F1yw9kvsdy?entry=ttu",most_relevant,English (United States)
7955201,result,133,17596195159937544279,ChdDSUhNMG9nS0VJQ0FnSUQ4blBLWHJnRRAB,t,vi,Google,ChIJrz5239fRdDERV3CG8kQ-MvQ,,3 years ago,2020-07-18 03:19:31.343116+00,,4.5,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUQ4blBLWHJnRRAB!2m1!1s0x0:0xf4323e44f2867057!3m1!1s2@1:CIHM0ogKEICAgID8nPKXrgE%7CCgsI2NTJ-AUQ4O7rEg%7C?hl=en,,5,The school meets standards,0,296,tuan le,https://www.google.com/maps/contrib/106754368876097339413?hl=en,106754368876097339413,7,https://lh3.googleusercontent.com/a-/ALV-UjVlTN2ymbPvoDjRVzuMxR9NPD8kbYq0KL5GfR1QZUb_KhqNQIZ9=s120-c-rp-mo-ba3-br100,,0x0:0xf4323e44f2867057,2024-04-26 01:08:35.738842+00,"https://www.google.com/maps/place/%C4%90%E1%BA%A1i+h%E1%BB%8Dc+Qu%E1%BB%91c+t%E1%BA%BF+Mi%E1%BB%81n+%C4%90%C3%B4ng/@11.0530174,106.663594,17z/data=!3m1!4b1!4m6!3m5!1s0x3174d1d7df763eaf:0xf4323e44f2867057!8m2!3d11.0530121!4d106.6661689!16s%2Fg%2F1yw9kvsdy?entry=ttu",most_relevant,English (United States)
7955202,result,134,17596195159937544279,ChZDSUhNMG9nS0VJQ0FnSURneS0tNFJ3EAE,t,vi,Google,ChIJrz5239fRdDERV3CG8kQ-MvQ,,6 years ago,2017-06-19 00:42:26.588+00,,4.5,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURneS0tNFJ3EAE!2m1!1s0x0:0xf4323e44f2867057!3m1!1s2@1:CIHM0ogKEICAgIDgy--4Rw%7CCgwIhLycygUQwIOhvgE%7C?hl=en,,5,Modern ....!!@@ Future....!!@@,1,296,Hưng Thịnh Land’s 7979,https://www.google.com/maps/contrib/118388356388711747041?hl=en,118388356388711747041,1214,https://lh3.googleusercontent.com/a-/ALV-UjXO4AK60g1Nk3q6AY6iVJ-0LURJqjIMTx7rN5bvAWDp8mtAFZx3SA=s120-c-rp-mo-ba7-br100,,0x0:0xf4323e44f2867057,2024-04-26 01:08:36.00755+00,"https://www.google.com/maps/place/%C4%90%E1%BA%A1i+h%E1%BB%8Dc+Qu%E1%BB%91c+t%E1%BA%BF+Mi%E1%BB%81n+%C4%90%C3%B4ng/@11.0530174,106.663594,17z/data=!3m1!4b1!4m6!3m5!1s0x3174d1d7df763eaf:0xf4323e44f2867057!8m2!3d11.0530121!4d106.6661689!16s%2Fg%2F1yw9kvsdy?entry=ttu",most_relevant,English (United States)
7955203,result,135,17596195159937544279,ChdDSUhNMG9nS0VJQ0FnSURBMGRfTHBBRRAB,f,vi,Google,ChIJrz5239fRdDERV3CG8kQ-MvQ,,6 years ago,2017-06-04 14:02:48.177+00,,4.5,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURBMGRfTHBBRRAB!2m1!1s0x0:0xf4323e44f2867057!3m1!1s2@1:CIHM0ogKEICAgIDA0d_LpAE%7CCgsIjKbQyQUQwITGeg%7C?hl=en,,4,Eastern International University,0,296,Thiện Nguyễn Ngọc,https://www.google.com/maps/contrib/105692534504315541339?hl=en,105692534504315541339,189,https://lh3.googleusercontent.com/a-/ALV-UjX4u0zp-OfWmuAubCNWaiOXivsmucU0WViF4g-F2Neu0ub5ur6l=s120-c-rp-mo-br100,,0x0:0xf4323e44f2867057,2024-04-26 01:08:36.273955+00,"https://www.google.com/maps/place/%C4%90%E1%BA%A1i+h%E1%BB%8Dc+Qu%E1%BB%91c+t%E1%BA%BF+Mi%E1%BB%81n+%C4%90%C3%B4ng/@11.0530174,106.663594,17z/data=!3m1!4b1!4m6!3m5!1s0x3174d1d7df763eaf:0xf4323e44f2867057!8m2!3d11.0530121!4d106.6661689!16s%2Fg%2F1yw9kvsdy?entry=ttu",most_relevant,English (United States)
7955204,result,136,17596195159937544279,ChZDSUhNMG9nS0VJQ0FnSUNRbGJHQ093EAE,t,vi,Google,ChIJrz5239fRdDERV3CG8kQ-MvQ,,7 years ago,2016-12-17 12:22:37.788+00,,4.5,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNRbGJHQ093EAE!2m1!1s0x0:0xf4323e44f2867057!3m1!1s2@1:CIHM0ogKEICAgICQlbGCOw%7CCgwIjdzUwgUQgNrf9wI%7C?hl=en,,4,"beautiful, quality",0,296,Sử Võ,https://www.google.com/maps/contrib/115278994907079426058?hl=en,115278994907079426058,47,https://lh3.googleusercontent.com/a-/ALV-UjUpEwl-J_ZwyCeLLj7f1GrqwSubUshv7MhKpIscc2jBvZnAhsWx=s120-c-rp-mo-ba3-br100,,0x0:0xf4323e44f2867057,2024-04-26 01:08:36.556862+00,"https://www.google.com/maps/place/%C4%90%E1%BA%A1i+h%E1%BB%8Dc+Qu%E1%BB%91c+t%E1%BA%BF+Mi%E1%BB%81n+%C4%90%C3%B4ng/@11.0530174,106.663594,17z/data=!3m1!4b1!4m6!3m5!1s0x3174d1d7df763eaf:0xf4323e44f2867057!8m2!3d11.0530121!4d106.6661689!16s%2Fg%2F1yw9kvsdy?entry=ttu",most_relevant,English (United States)
7955205,result,137,17596195159937544279,ChZDSUhNMG9nS0VJQ0FnSUN3aHFMeVRnEAE,f,vi,Google,ChIJrz5239fRdDERV3CG8kQ-MvQ,,9 years ago,2015-04-18 08:16:42.371+00,,4.5,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUN3aHFMeVRnEAE!2m1!1s0x0:0xf4323e44f2867057!3m1!1s2@1:CIHM0ogKEICAgICwhqLyTg%7CCgwI6qXIqQUQwIX0sAE%7C?hl=en,,5,"great, excellent, wonderfull",0,296,Giakhanh Phan,https://www.google.com/maps/contrib/109698121336713747537?hl=en,109698121336713747537,2,https://lh3.googleusercontent.com/a/ACg8ocKTUggTyQLCvjekv0pZIjjVzM4BDoK6XmJ2QlT33jYBKcLZjA=s120-c-rp-mo-br100,,0x0:0xf4323e44f2867057,2024-04-26 01:08:36.815362+00,"https://www.google.com/maps/place/%C4%90%E1%BA%A1i+h%E1%BB%8Dc+Qu%E1%BB%91c+t%E1%BA%BF+Mi%E1%BB%81n+%C4%90%C3%B4ng/@11.0530174,106.663594,17z/data=!3m1!4b1!4m6!3m5!1s0x3174d1d7df763eaf:0xf4323e44f2867057!8m2!3d11.0530121!4d106.6661689!16s%2Fg%2F1yw9kvsdy?entry=ttu",most_relevant,English (United States)
7955206,result,138,17596195159937544279,ChZDSUhNMG9nS0VJQ0FnSUNReHJxRWJBEAE,f,vi,Google,ChIJrz5239fRdDERV3CG8kQ-MvQ,,7 years ago,2016-10-13 08:38:36.975+00,,4.5,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNReHJxRWJBEAE!2m1!1s0x0:0xf4323e44f2867057!3m1!1s2@1:CIHM0ogKEICAgICQxrqEbA%7CCgwIiZH9vwUQwOSV0AI%7C?hl=en,,5,German quality university,0,296,Tuấn Phùng,https://www.google.com/maps/contrib/113800783838058714771?hl=en,113800783838058714771,1,https://lh3.googleusercontent.com/a/ACg8ocIDzZkstHR1jI7AhcG-F6fyoBVQ3iOFX0Z_l5_9c0jEr2RneA=s120-c-rp-mo-br100,,0x0:0xf4323e44f2867057,2024-04-26 01:08:37.086595+00,"https://www.google.com/maps/place/%C4%90%E1%BA%A1i+h%E1%BB%8Dc+Qu%E1%BB%91c+t%E1%BA%BF+Mi%E1%BB%81n+%C4%90%C3%B4ng/@11.0530174,106.663594,17z/data=!3m1!4b1!4m6!3m5!1s0x3174d1d7df763eaf:0xf4323e44f2867057!8m2!3d11.0530121!4d106.6661689!16s%2Fg%2F1yw9kvsdy?entry=ttu",most_relevant,English (United States)
7955207,result,139,17596195159937544279,ChZDSUhNMG9nS0VJQ0FnSUQ0d0wyTldnEAE,f,vi,Google,ChIJrz5239fRdDERV3CG8kQ-MvQ,,4 years ago,2019-06-12 12:33:11.825212+00,,4.5,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUQ0d0wyTldnEAE!2m1!1s0x0:0xf4323e44f2867057!3m1!1s2@1:CIHM0ogKEICAgID4wL2NWg%7CCgwIh-KD6AUQ4Pi-iQM%7C?hl=en,,5,"Beautiful, cool",0,296,Marc Donald,https://www.google.com/maps/contrib/117984531215871797196?hl=en,117984531215871797196,3,https://lh3.googleusercontent.com/a-/ALV-UjWYc3n35tjv4Z1hjPM6LkYiimN5E1xb8dIWQitGdlBxA_JQCZk=s120-c-rp-mo-br100,,0x0:0xf4323e44f2867057,2024-04-26 01:08:37.392592+00,"https://www.google.com/maps/place/%C4%90%E1%BA%A1i+h%E1%BB%8Dc+Qu%E1%BB%91c+t%E1%BA%BF+Mi%E1%BB%81n+%C4%90%C3%B4ng/@11.0530174,106.663594,17z/data=!3m1!4b1!4m6!3m5!1s0x3174d1d7df763eaf:0xf4323e44f2867057!8m2!3d11.0530121!4d106.6661689!16s%2Fg%2F1yw9kvsdy?entry=ttu",most_relevant,English (United States)
7955208,result,140,17596195159937544279,ChdDSUhNMG9nS0VJQ0FnSUNZMU43NTN3RRAB,t,vi,Google,ChIJrz5239fRdDERV3CG8kQ-MvQ,,5 years ago,2019-04-04 10:03:34.234712+00,,4.5,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNZMU43NTN3RRAB!2m1!1s0x0:0xf4323e44f2867057!3m1!1s2@1:CIHM0ogKEICAgICY1N753wE%7CCgsIgq2X5QUQgPjfUA%7C?hl=en,,5,The school is very big,0,296,Phúc Huỳnh Tâm Hồng,https://www.google.com/maps/contrib/109703775360150522852?hl=en,109703775360150522852,122,https://lh3.googleusercontent.com/a-/ALV-UjVpwL_1ntpB44ZMBuEf1f2JYkexwQPzS0uFsVj0NdUeBTQPRRgK=s120-c-rp-mo-ba5-br100,,0x0:0xf4323e44f2867057,2024-04-26 01:08:37.660552+00,"https://www.google.com/maps/place/%C4%90%E1%BA%A1i+h%E1%BB%8Dc+Qu%E1%BB%91c+t%E1%BA%BF+Mi%E1%BB%81n+%C4%90%C3%B4ng/@11.0530174,106.663594,17z/data=!3m1!4b1!4m6!3m5!1s0x3174d1d7df763eaf:0xf4323e44f2867057!8m2!3d11.0530121!4d106.6661689!16s%2Fg%2F1yw9kvsdy?entry=ttu",most_relevant,English (United States)
7955209,result,141,17596195159937544279,ChZDSUhNMG9nS0VJQ0FnSUMwazg3TFdBEAE,t,vi,Google,ChIJrz5239fRdDERV3CG8kQ-MvQ,,4 years ago,2019-10-09 06:12:50.032741+00,,4.5,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUMwazg3TFdBEAE!2m1!1s0x0:0xf4323e44f2867057!3m1!1s2@1:CIHM0ogKEICAgIC0k87LWA%7CCgsI4vT17AUQiK3ODw%7C?hl=en,,4,Good,1,296,Jason Ly,https://www.google.com/maps/contrib/100919993060485838479?hl=en,100919993060485838479,126,https://lh3.googleusercontent.com/a-/ALV-UjVHpNJPkMVnmIOlLPPyfyepUTyK_j5fe3qaqyzsYmwte6nc8cL_zg=s120-c-rp-mo-ba4-br100,,0x0:0xf4323e44f2867057,2024-04-26 01:08:38.300683+00,"https://www.google.com/maps/place/%C4%90%E1%BA%A1i+h%E1%BB%8Dc+Qu%E1%BB%91c+t%E1%BA%BF+Mi%E1%BB%81n+%C4%90%C3%B4ng/@11.0530174,106.663594,17z/data=!3m1!4b1!4m6!3m5!1s0x3174d1d7df763eaf:0xf4323e44f2867057!8m2!3d11.0530121!4d106.6661689!16s%2Fg%2F1yw9kvsdy?entry=ttu",most_relevant,English (United States)
7955210,result,142,17596195159937544279,ChdDSUhNMG9nS0VJQ0FnSURBX2VYbXNBRRAB,t,vi,Google,ChIJrz5239fRdDERV3CG8kQ-MvQ,,7 years ago,2016-10-26 12:53:11.8+00,,4.5,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURBX2VYbXNBRRAB!2m1!1s0x0:0xf4323e44f2867057!3m1!1s2@1:CIHM0ogKEICAgIDA_eXmsAE%7CCgwI5M7CwAUQgLecsAI%7C?hl=en,,5,Great school,0,296,Trúc Trần,https://www.google.com/maps/contrib/105049941434898777804?hl=en,105049941434898777804,172,https://lh3.googleusercontent.com/a-/ALV-UjVwmlQ5okQjWiVVEC3rL_hAg8l7ICyRHtiZgrY1jWWnKaCgkjxi3w=s120-c-rp-mo-ba5-br100,,0x0:0xf4323e44f2867057,2024-04-26 01:08:38.555052+00,"https://www.google.com/maps/place/%C4%90%E1%BA%A1i+h%E1%BB%8Dc+Qu%E1%BB%91c+t%E1%BA%BF+Mi%E1%BB%81n+%C4%90%C3%B4ng/@11.0530174,106.663594,17z/data=!3m1!4b1!4m6!3m5!1s0x3174d1d7df763eaf:0xf4323e44f2867057!8m2!3d11.0530121!4d106.6661689!16s%2Fg%2F1yw9kvsdy?entry=ttu",most_relevant,English (United States)
